chance_of_playing_next_round, chance_of_playing_this_round, code, cost_change_event, cost_change_event_fall, cost_change_start, cost_change_start_fall, dreamteam_count, element_type, ep_next, ep_this, event_points, first_name, form, id, in_dreamteam, news, news_added, now_cost, photo, points_per_game, second_name, selected_by_percent, special, squad_number, status, team, team_code, total_points, transfers_in, transfers_in_event, transfers_out, transfers_out_event, value_form, value_season, web_name, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index,
0, 0, 54469, 0, 0, -2, 2, 1, 2, 0.0, 0.0, 0, Adam, 0.6, 63, False, Ankle injury - Expected back 01 Feb, 2019-11-30T15:00:18.860871Z, 43, 54469.jpg, 3.2, Smith, 0.6, False, None, i, 3, 91, 32, 58857, 23, 117385, 3532, 0.1, 7.4, Adam Smith, 837, 0, 1, 3, 12, 0, 0, 0, 2, 0, 0, 3, 163, 128.4, 74.5, 73.0, 27.6, 
0, 0, 235530, 0, 0, -1, 1, 0, 2, 0.0, 0.0, 0, Lloyd, 0.0, 64, False, Thigh injury - Unknown return date, 2019-11-11T23:30:19.870065Z, 44, 235530.jpg, 0.0, Kelly, 0.1, False, None, i, 3, 91, 0, 4219, 67, 7685, 211, 0.0, 0.0, Kelly, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 171129, 1, -1, 4, -4, 1, 2, 3.2, 2.7, 6, Diego, 3.2, 65, False, , None, 44, 171129.jpg, 3.6, Rico, 14.9, False, None, a, 3, 91, 50, 1079790, 66186, 435778, 3699, 0.7, 11.6, Rico, 1208, 0, 2, 5, 16, 0, 0, 0, 4, 0, 0, 5, 253, 321.2, 340.6, 50.0, 71.4, 
None, None, 222434, 0, 0, -1, 1, 0, 2, 0.0, -0.5, 0, Jack, 0.0, 66, False, , None, 39, 222434.jpg, 0.0, Simpson, 7.0, False, None, a, 3, 91, 0, 246842, 12745, 307749, 6476, 0.0, 0.0, Simpson, 55, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 9, 15.0, 0.0, 0.0, 1.5, 
25, 25, 75115, -1, 1, -6, 6, 1, 4, 0.4, 0.3, 0, Callum, 1.6, 67, False, Hamstring injury - 25% chance of playing, 2019-12-07T17:00:19.209039Z, 74, 75115.jpg, 3.9, Wilson, 5.0, False, None, d, 3, 91, 62, 737551, 209, 1570400, 17238, 0.2, 8.4, Callum Wilson, 1373, 5, 3, 3, 24, 0, 0, 0, 3, 0, 0, 4, 192, 233.4, 217.6, 369.0, 81.6, 
75, 75, 78007, 0, 0, -4, 4, 1, 4, 0.3, -0.1, 2, Joshua, 0.4, 68, False, Knock - 75% chance of playing, 2019-12-14T17:30:22.088522Z, 61, 78007.jpg, 4.0, King, 4.0, False, None, d, 3, 91, 52, 605885, 1498, 1605002, 5108, 0.1, 8.5, King, 1080, 3, 3, 3, 15, 0, 0, 0, 0, 0, 0, 6, 164, 249.2, 226.0, 291.0, 76.7, 
100, 100, 154566, 0, 0, -3, 3, 0, 4, 1.2, 0.7, 1, Dominic, 1.2, 69, False, , 2019-11-24T12:00:21.142150Z, 52, 154566.jpg, 1.5, Solanke, 0.3, False, None, a, 3, 91, 22, 24882, 339, 43276, 438, 0.2, 4.2, Solanke, 766, 0, 0, 1, 13, 0, 0, 0, 1, 0, 0, 0, 40, 54.4, 116.9, 310.0, 48.1, 
0, 0, 217331, 0, 0, -2, 2, 0, 4, 0.0, 0.0, 0, Sam, 0.0, 71, False, Joined Swansea City on loan until the end of the season on 6/8. - Expected back 01 Jul, 2019-08-07T20:00:14.104634Z, 43, 217331.jpg, 0.0, Surridge, 0.5, False, None, n, 3, 91, 0, 42235, 347, 71538, 662, 0.0, 0.0, Surridge, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 40349, 0, 0, -3, 3, 0, 1, 0.0, 0.0, 0, Asmir, 0.0, 72, False, Joined Qarabag on loan until January on 2/9. - Expected back 01 Feb, 2019-09-02T17:00:12.309749Z, 42, 40349.jpg, 0.0, Begovic, 0.8, False, None, n, 3, 91, 0, 11785, 31, 146999, 539, 0.0, 0.0, Begovic, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 18726, 0, 0, -2, 2, 0, 1, 0.0, -0.5, 0, Artur, 0.0, 73, False, , None, 43, 18726.jpg, 0.0, Boruc, 0.3, False, None, a, 3, 91, 0, 6102, 66, 17672, 158, 0.0, 0.0, Boruc, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 229600, 0, 0, -2, 2, 0, 1, 0.0, -0.5, 0, Mark, 0.0, 74, False, , None, 43, 229600.jpg, 0.0, Travers, 0.2, False, None, a, 3, 91, 0, 2468, 18, 10911, 72, 0.0, 0.0, Travers, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 90105, 0, 0, -6, 6, 0, 3, 2.6, 2.1, 3, Ryan, 2.6, 75, False, , 2019-11-29T10:30:15.625182Z, 69, 90105.jpg, 2.9, Fraser, 3.0, False, None, a, 3, 91, 46, 119343, 3235, 1079775, 2130, 0.4, 6.7, Fraser, 1165, 1, 3, 4, 18, 0, 0, 0, 2, 0, 0, 2, 160, 202.6, 308.2, 267.0, 77.6, 
0, 0, 111317, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, David, 0.0, 76, False, Ankle injury - Expected back 22 Feb, 2019-07-31T21:00:14.727782Z, 63, 111317.jpg, 0.0, Brooks, 0.1, False, None, i, 3, 91, 0, 612, 8, 18216, 44, 0.0, 0.0, Brooks, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 0, 56872, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Junior, 0.0, 77, False, , 2019-06-25T11:30:06.990995Z, 59, 56872.jpg, 0.0, Stanislas, 0.0, False, None, a, 3, 91, 0, 288, 62, 399, 15, 0.0, 0.0, Stanislas, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 103912, 0, 0, -4, 4, 0, 3, 0.0, -0.5, 0, Jordon, 0.0, 78, False, , None, 46, 103912.jpg, 1.0, Ibe, 0.2, False, None, a, 3, 91, 2, 5864, 107, 20945, 153, 0.0, 0.4, Ibe, 48, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 10, 6.8, 5.4, 0.0, 1.2, 
100, 100, 155408, 0, 0, 0, 0, 0, 3, 2.2, 1.7, 2, Lewis, 2.2, 79, False, , 2019-06-25T11:30:07.007116Z, 50, 155408.jpg, 1.9, Cook, 0.0, False, None, a, 3, 91, 21, 4127, 238, 2944, 112, 0.4, 4.2, Lewis Cook, 552, 0, 1, 2, 8, 0, 0, 0, 1, 0, 0, 0, 93, 83.8, 89.0, 31.0, 20.3, 
100, 100, 15237, 0, 0, -3, 3, 0, 3, 0.0, -0.5, 0, Andrew, 0.0, 80, False, , 2019-11-01T23:00:18.535691Z, 47, 15237.jpg, 1.0, Surman, 0.0, False, None, a, 3, 91, 3, 982, 21, 3748, 24, 0.0, 0.6, Surman, 57, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 6.4, 2.2, 0.0, 0.9, 
100, 100, 40387, 0, 0, -1, 1, 0, 3, 2.0, 1.5, 7, Dan, 2.0, 81, False, , 2019-07-30T10:30:13.907385Z, 49, 40387.jpg, 2.5, Gosling, 0.0, False, None, a, 3, 91, 10, 927, 585, 1035, 63, 0.4, 2.0, Gosling, 146, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 30, 62.4, 34.8, 79.0, 17.5, 
100, 100, 152551, 0, 0, -2, 2, 0, 3, 2.6, 2.1, 8, Jefferson, 2.6, 82, False, , 2019-11-02T14:30:18.542355Z, 48, 152551.jpg, 1.9, Lerma, 0.1, False, None, a, 3, 91, 29, 8428, 1195, 15853, 144, 0.5, 6.0, Lerma, 1228, 0, 1, 3, 19, 0, 0, 0, 7, 0, 0, 2, 188, 196.4, 93.5, 45.0, 33.5, 
None, None, 154131, 0, 0, -2, 2, 0, 2, 1.4, 0.9, 6, Jack, 1.4, 446, False, , None, 43, 154131.jpg, 2.0, Stacey, 0.1, False, None, a, 3, 91, 12, 2666, 356, 7593, 54, 0.3, 2.8, Stacey, 526, 0, 0, 1, 8, 0, 0, 0, 2, 0, 0, 0, 75, 100.2, 18.3, 29.0, 14.8, 
100, 100, 168991, 0, 0, 0, 0, 0, 3, 1.0, 0.5, 3, Philip, 1.0, 476, False, , 2019-11-23T20:00:18.721417Z, 50, 168991.jpg, 1.9, Billing, 0.1, False, None, a, 3, 91, 30, 14243, 239, 17437, 177, 0.2, 6.0, Billing, 1306, 0, 1, 4, 20, 0, 0, 0, 6, 0, 0, 0, 176, 296.0, 90.3, 166.0, 55.3, 
0, 100, 220307, 0, 0, -2, 2, 0, 3, 0.0, 1.7, 0, Arnaut, 2.2, 492, False, Foot injury - Unknown return date, 2019-12-15T13:00:23.507388Z, 58, 220307.jpg, 2.0, Danjuma Groeneveld, 0.0, False, None, i, 3, 91, 18, 949, 10, 4388, 120, 0.4, 3.1, Danjuma, 405, 0, 1, 2, 6, 0, 0, 0, 0, 0, 0, 0, 55, 45.4, 39.8, 120.0, 20.5, 
None, None, 225321, 0, 0, 1, -1, 3, 1, 3.6, 3.1, 10, Aaron, 3.6, 494, True, , None, 46, 225321.jpg, 4.1, Ramsdale, 4.7, False, None, a, 3, 91, 70, 429288, 50125, 135512, 1619, 0.8, 15.2, Ramsdale, 1530, 0, 1, 4, 24, 0, 0, 0, 0, 0, 61, 10, 337, 458.2, 10.0, 0.0, 46.9, 
75, 100, 153682, 0, 0, 0, 0, 2, 3, 2.2, 2.5, 0, Harry, 3.0, 505, False, Dead leg - 75% chance of playing, 2019-12-15T13:00:23.553245Z, 60, 153682.jpg, 4.2, Wilson, 2.9, False, None, d, 3, 91, 59, 520134, 4238, 418617, 18293, 0.5, 9.8, Harry Wilson, 873, 6, 0, 2, 16, 0, 0, 0, 1, 0, 0, 5, 190, 269.6, 135.9, 324.0, 73.1, 
None, None, 461017, 0, 0, 0, 0, 0, 3, 0.0, -0.5, 0, Christian, 0.0, 564, False, , None, 45, 461017.jpg, 0.0, Saydee, 0.0, False, None, a, 3, 91, 0, 145, 23, 60, 15, 0.0, 0.0, Saydee, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 444183, 0, 0, 0, 0, 0, 3, 0.0, -0.5, 0, Gavin, 0.0, 565, False, , None, 45, 444183.jpg, 0.0, Kilkenny, 0.0, False, None, a, 3, 91, 0, 122, 26, 52, 14, 0.0, 0.0, Kilkenny, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 207300, 0, 0, 0, 0, 0, 3, 1.2, 0.7, 0, Mihai-Alexandru, 0.0, 574, False, , None, 45, 207300.jpg, 0.0, Dobre, 0.0, False, None, a, 3, 91, 0, 15, 15, 5, 5, 0.0, 0.0, Dobre, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 61933, 0, 0, -2, 2, 0, 2, 0.6, 0.6, 1, Shane, 0.6, 37, False, , 2019-09-25T22:00:12.331496Z, 48, 61933.jpg, 2.3, Duffy, 1.0, False, None, a, 4, 36, 23, 41685, 601, 155924, 986, 0.1, 4.8, Duffy, 621, 1, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 114, 144.8, 3.5, 52.0, 19.9, 
100, 100, 86153, 0, 0, 0, 0, 1, 2, 1.2, 1.2, 2, Martín, 1.2, 38, False, , 2019-09-14T16:30:10.724610Z, 45, 86153.jpg, 2.7, Montoya, 0.6, False, None, a, 4, 36, 41, 68064, 912, 72390, 999, 0.3, 9.1, Montoya, 1147, 0, 1, 4, 17, 0, 0, 0, 3, 0, 0, 3, 195, 209.0, 180.9, 151.0, 54.3, 
100, 100, 209362, 0, 0, -2, 2, 0, 2, 0.2, 0.2, 1, Bernardo, 0.2, 39, False, , 2019-09-14T16:30:10.738160Z, 43, 209362.jpg, 1.0, Fernandes da Silva Junior, 0.1, False, None, a, 4, 36, 3, 1783, 51, 8265, 45, 0.0, 0.7, Bernardo, 68, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 17, 10.8, 16.2, 2.0, 2.9, 
100, 100, 52484, 0, 0, -1, 1, 0, 2, 0.0, 0.0, 0, Leon, 0.0, 40, False, , 2019-09-12T13:00:14.154646Z, 44, 52484.jpg, 0.0, Balogun, 0.1, False, None, a, 4, 36, 0, 949, 23, 4268, 44, 0.0, 0.0, Balogun, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 42748, 0, 0, -2, 2, 0, 2, 0.0, 0.0, 0, Gaëtan, 0.0, 41, False, , None, 43, 42748.jpg, 0.8, Bong, 0.1, False, None, a, 4, 36, 3, 1959, 30, 6642, 74, 0.0, 0.7, Bong, 57, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 15, 16.0, 27.9, 6.0, 5.0, 
100, 100, 83299, 0, 0, 2, -2, 2, 2, 2.4, 2.4, 2, Lewis, 2.4, 42, False, , 2019-11-10T16:30:22.420611Z, 47, 83299.jpg, 3.8, Dunk, 13.0, False, None, a, 4, 36, 60, 922098, 21231, 575452, 8898, 0.5, 12.8, Dunk, 1440, 2, 2, 4, 23, 0, 0, 0, 6, 0, 0, 9, 323, 388.4, 86.1, 154.0, 62.8, 
0, 0, 178173, 0, 0, -1, 1, 0, 2, 0.0, 0.0, 0, Matthew, 0.0, 43, False, Joined Derby County on loan until the end of the season on 2/8. - Expected back 01 Jul, 2019-08-02T11:00:13.040927Z, 44, 178173.jpg, 0.0, Clarke, 0.0, False, None, n, 4, 36, 0, 310, 9, 1150, 15, 0.0, 0.0, Clarke, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 20529, 0, 0, -5, 5, 0, 4, 0.4, 0.4, 0, Glenn, 0.4, 44, False, , None, 55, 20529.jpg, 1.3, Murray, 0.8, False, None, a, 4, 36, 14, 42580, 258, 211602, 706, 0.1, 2.5, Murray, 350, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 18, 10.2, 30.1, 47.0, 8.4, 
0, 0, 106757, 0, 0, -3, 3, 0, 4, 0.0, 0.0, 0, Jürgen, 0.0, 45, False, Joined TSG Hoffenheim on loan until the end of the season on 29/8. - Expected back 01 Jul, 2019-08-29T13:00:09.129312Z, 52, 106757.jpg, 1.5, Locadia, 0.1, False, None, n, 4, 36, 3, 6514, 12, 23178, 57, 0.0, 0.6, Locadia, 85, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 5, 3.2, 1.3, 30.0, 3.3, 
0, 0, 93284, 0, 0, -2, 2, 0, 4, 0.0, 0.0, 0, Florin, 0.0, 46, False, Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul, 2019-08-24T16:30:09.164349Z, 48, 93284.jpg, 1.7, Andone, 0.4, False, None, n, 4, 36, 5, 159463, 15, 193698, 293, 0.0, 1.0, Andone, 71, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 20, 45.0, 11.3, 21.0, 7.6, 
None, None, 131897, 0, 0, 3, -3, 0, 1, 2.6, 2.6, 3, Mathew, 2.6, 47, False, , None, 48, 131897.jpg, 4.0, Ryan, 17.5, False, None, a, 4, 36, 68, 863682, 6846, 499445, 10849, 0.5, 14.2, Ryan, 1530, 0, 0, 4, 25, 0, 0, 0, 0, 0, 66, 11, 377, 542.2, 0.0, 0.0, 54.2, 
None, None, 50093, 0, 0, 0, 0, 0, 1, 0.0, 0.0, 0, David, 0.0, 48, False, , None, 40, 50093.jpg, 0.0, Button, 21.0, False, None, a, 4, 36, 0, 389332, 3106, 577315, 9375, 0.0, 0.0, Button, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 60307, 0, 0, -1, 1, 0, 3, 2.6, 2.6, 8, Pascal, 2.6, 49, False, , None, 64, 60307.jpg, 3.2, Groß, 0.6, False, None, a, 4, 36, 52, 87077, 1228, 106812, 684, 0.4, 8.1, Groß, 1104, 1, 4, 3, 16, 0, 0, 0, 1, 0, 0, 5, 221, 248.8, 629.3, 255.0, 113.4, 
100, 100, 165210, 0, 0, -2, 2, 0, 3, 0.2, 0.2, 0, Alireza, 0.2, 50, False, , 2019-09-19T14:00:12.919069Z, 58, 165210.jpg, 1.0, Jahanbakhsh, 0.1, False, None, a, 4, 36, 1, 859, 36, 4760, 37, 0.0, 0.2, Jahanbakhsh, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2.2, 2.3, 2.0, 0.7, 
0, 0, 167473, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, José Heriberto, 0.0, 51, False, Knee injury - Unknown return date, 2019-06-25T11:30:06.929510Z, 54, 167473.jpg, 0.0, Izquierdo Mena, 0.0, False, None, i, 4, 36, 0, 122, 3, 213, 6, 0.0, 0.0, Izquierdo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 83543, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Anthony, 0.0, 52, False, Joined Fulham on loan until the end of the season on 21/7. - Expected back 01 Jul, 2019-07-21T20:00:14.555249Z, 54, 83543.jpg, 0.0, Knockaert, 0.0, False, None, n, 4, 36, 0, 192, 5, 825, 5, 0.0, 0.0, Knockaert, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 227127, 0, 0, 0, 0, 0, 3, 1.0, 1.0, 2, Yves, 1.0, 53, False, , 2019-06-25T11:30:06.944296Z, 50, 227127.jpg, 1.3, Bissouma, 0.0, False, None, a, 4, 36, 8, 666, 29, 740, 25, 0.2, 1.6, Bissouma, 228, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 35, 26.6, 30.0, 29.0, 8.6, 
100, 100, 66242, 0, 0, -1, 1, 0, 3, 2.8, 2.8, 1, Davy, 2.8, 54, False, , 2019-09-29T10:30:09.519275Z, 49, 66242.jpg, 2.4, Pröpper, 0.4, False, None, a, 4, 36, 36, 82686, 370, 84073, 393, 0.6, 7.3, Pröpper, 1350, 1, 1, 3, 23, 1, 0, 0, 3, 0, 0, 0, 211, 255.4, 202.6, 176.0, 63.4, 
0, 0, 109345, 0, 0, -4, 4, 0, 3, 0.0, 0.0, 0, Solomon, 0.4, 55, False, Groin Injury - Expected back 01 Jan, 2019-11-28T14:00:24.105131Z, 46, 109345.jpg, 2.6, March, 0.2, False, None, i, 4, 36, 21, 32738, 27, 53661, 475, 0.1, 4.6, March, 598, 0, 1, 2, 10, 0, 0, 0, 1, 0, 0, 3, 88, 114.4, 141.6, 120.0, 37.7, 
0, 0, 38490, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Beram, 0.0, 56, False, Joined Charlton Athletic on loan until the end of the season on 8/8. - Expected back 01 Jul, 2019-08-08T22:00:09.076501Z, 43, 38490.jpg, 0.0, Kayal, 0.3, False, None, n, 4, 36, 0, 31220, 900, 18652, 1772, 0.0, 0.0, Kayal, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 0, 40845, 0, 0, -1, 1, 0, 3, 2.0, 0.0, 0, Dale, 2.0, 57, False, , 2019-12-08T19:00:17.937527Z, 44, 40845.jpg, 2.2, Stephens, 2.2, False, None, a, 4, 36, 35, 156980, 1989, 211380, 4065, 0.5, 8.0, Stephens, 1412, 0, 1, 4, 22, 0, 0, 0, 5, 0, 0, 1, 237, 257.6, 161.6, 75.0, 49.4, 
100, 100, 116216, 0, 0, -2, 2, 1, 3, 2.8, 2.8, 2, Leandro, 2.8, 421, False, , 2019-11-16T11:00:16.932007Z, 58, 116216.jpg, 3.7, Trossard, 0.3, False, None, a, 4, 36, 41, 68352, 1396, 95751, 749, 0.5, 7.1, Trossard, 633, 2, 4, 0, 14, 0, 0, 0, 0, 0, 0, 2, 156, 172.4, 259.6, 208.0, 63.8, 
None, None, 78916, 0, 0, 0, 0, 0, 2, 1.2, 1.2, 2, Dan, 1.2, 475, False, , None, 45, 78916.jpg, 2.2, Burn, 0.3, False, None, a, 4, 36, 38, 25424, 472, 17864, 324, 0.3, 8.4, Burn, 1530, 0, 0, 4, 25, 0, 0, 0, 2, 0, 0, 0, 259, 333.8, 212.8, 92.0, 63.8, 
100, 100, 110735, 0, 0, -1, 1, 0, 2, 2.4, 2.4, 2, Adam, 2.4, 493, False, , 2019-11-02T18:00:16.279714Z, 44, 110735.jpg, 2.7, Webster, 0.2, False, None, a, 4, 36, 35, 21342, 727, 16686, 276, 0.5, 8.0, Webster, 1115, 2, 0, 2, 19, 1, 0, 0, 2, 0, 0, 2, 224, 293.8, 89.3, 136.0, 52.1, 
None, None, 115382, 0, 0, -2, 2, 1, 4, 5.2, 5.2, 6, Neal, 5.2, 502, False, , None, 58, 115382.jpg, 4.1, Maupay, 1.5, False, None, a, 4, 36, 70, 241148, 18540, 175240, 2699, 0.9, 12.1, Maupay, 1244, 7, 0, 4, 18, 0, 0, 0, 1, 0, 0, 12, 216, 290.0, 159.2, 780.0, 122.6, 
100, 100, 74471, 0, 0, -2, 2, 0, 3, 3.2, 3.2, 2, Aaron, 3.2, 516, False, , 2019-10-19T16:00:16.584270Z, 48, 74471.jpg, 2.2, Mooy, 0.2, False, None, a, 4, 36, 24, 12401, 769, 20045, 323, 0.7, 5.0, Mooy, 722, 0, 1, 2, 12, 0, 0, 0, 0, 1, 0, 3, 119, 137.4, 155.4, 75.0, 36.6, 
50, 50, 233425, 0, 0, 1, -1, 1, 4, 0.4, 0.4, 0, Aaron, 0.8, 534, False, Dead leg - 50% chance of playing, 2019-12-08T18:30:20.976333Z, 46, 233425.jpg, 3.0, Connolly, 1.8, False, None, d, 4, 36, 33, 346613, 1013, 230701, 12499, 0.2, 7.2, Connolly, 558, 2, 2, 2, 11, 0, 0, 0, 0, 0, 0, 3, 83, 85.4, 49.6, 263.0, 39.2, 
None, None, 213056, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0, Tudor, 0.0, 536, False, , None, 40, 213056.jpg, 0.0, Baluta, 0.2, False, None, a, 4, 36, 0, 21553, 470, 11988, 447, 0.0, 0.0, Baluta, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 235382, 0, 0, 0, 0, 0, 3, 1.2, 1.2, 1, Steven, 1.2, 537, False, , 2019-10-06T11:00:17.795404Z, 45, 235382.jpg, 1.9, Alzate, 0.1, False, None, a, 4, 36, 21, 9837, 305, 4787, 312, 0.3, 4.7, Alzate, 750, 0, 0, 3, 11, 0, 0, 0, 1, 0, 0, 0, 115, 110.6, 150.9, 131.0, 39.3, 
None, None, 74375, 0, 0, 0, 0, 0, 2, 0.2, 0.2, 0, Ezequiel, 0.2, 546, False, , None, 40, 74375.jpg, 1.0, Schelotto, 0.5, False, None, a, 4, 36, 3, 43943, 2132, 15174, 1334, 0.0, 0.8, Schelotto, 41, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6, 1.0, 1.2, 4.0, 0.4, 
None, None, 51927, 0, 0, 0, 0, 0, 2, 2.4, 2.4, 6, Ben, 2.4, 83, False, , None, 50, 51927.jpg, 2.6, Mee, 0.8, False, None, a, 5, 90, 44, 47695, 1661, 53094, 640, 0.5, 8.8, Mee, 1530, 0, 0, 6, 29, 0, 0, 0, 2, 0, 0, 0, 273, 336.0, 60.2, 153.0, 55.0, 
100, 100, 17761, 0, 0, 1, -1, 2, 2, 4.8, 4.8, 6, James, 4.8, 84, False, , 2019-08-03T18:30:13.047591Z, 51, 17761.jpg, 3.7, Tarkowski, 4.1, False, None, a, 5, 90, 63, 300666, 19668, 147481, 5024, 0.9, 12.4, Tarkowski, 1530, 1, 2, 6, 29, 0, 0, 0, 4, 0, 0, 9, 313, 404.0, 65.3, 230.0, 69.9, 
None, None, 68983, 0, 0, -1, 1, 0, 2, -0.2, -0.2, 0, Matthew, -0.2, 85, False, , None, 44, 68983.jpg, 2.3, Lowton, 0.5, False, None, a, 5, 90, 28, 97343, 79, 86414, 1684, 0.0, 6.4, Lowton, 1080, 0, 1, 3, 23, 0, 0, 0, 2, 0, 0, 0, 186, 226.8, 172.1, 15.0, 41.5, 
100, 75, 17997, 0, 0, -2, 2, 0, 2, 2.4, 1.8, 6, Phil, 2.4, 86, False, , 2019-12-05T14:00:19.704275Z, 43, 17997.jpg, 3.6, Bardsley, 0.2, False, None, a, 5, 90, 18, 7664, 691, 10426, 152, 0.6, 4.2, Bardsley, 450, 0, 0, 3, 6, 0, 0, 0, 1, 0, 0, 0, 85, 75.0, 18.8, 20.0, 11.4, 
50, 50, 103914, 0, 0, -3, 3, 0, 2, 0.7, 0.7, 0, Charlie, 1.4, 87, False, Hamstring injury - 50% chance of playing, 2019-11-30T18:30:12.146951Z, 42, 103914.jpg, 3.0, Taylor, 0.7, False, None, d, 5, 90, 15, 46931, 207, 94919, 2137, 0.3, 3.6, Taylor, 295, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 61, 53.2, 41.3, 2.0, 9.7, 
50, 0, 41674, 0, 0, -2, 2, 0, 2, 0.0, 0.0, 0, Kevin, 0.0, 88, False, Hip injury - 50% chance of playing, 2019-12-05T14:00:19.724270Z, 43, 41674.jpg, 0.0, Long, 0.1, False, None, d, 5, 90, 0, 3063, 4, 7896, 175, 0.0, 0.0, Long, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
75, 100, 83312, 0, 0, -1, 1, 0, 2, 0.0, 0.0, 0, Ben, 0.0, 89, False, Groin Injury - 75% chance of playing, 2019-12-16T02:30:15.853546Z, 39, 83312.jpg, 0.0, Gibson, 2.7, False, None, d, 5, 90, 0, 102262, 1977, 134754, 4012, 0.0, 0.0, Gibson, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 75, 44699, -1, 1, -3, 3, 1, 4, 2.2, 1.7, 2, Ashley, 2.2, 90, False, , 2019-12-05T14:00:19.737750Z, 62, 44699.jpg, 3.7, Barnes, 3.1, False, None, a, 5, 90, 56, 1119818, 1199, 1104864, 5203, 0.4, 9.0, Barnes, 1148, 6, 0, 7, 17, 0, 0, 0, 3, 0, 0, 6, 161, 223.0, 68.6, 457.0, 72.6, 
100, 75, 60689, 0, 0, -3, 3, 2, 4, 4.2, 3.2, 9, Chris, 4.2, 91, False, , 2019-12-12T16:00:19.523431Z, 62, 60689.jpg, 4.1, Wood, 1.1, False, None, a, 5, 90, 62, 172305, 6782, 212594, 1749, 0.7, 10.0, Wood, 1215, 7, 0, 6, 18, 1, 0, 0, 1, 0, 0, 8, 173, 281.2, 120.8, 580.0, 97.7, 
