chance_of_playing_next_round, chance_of_playing_this_round, code, cost_change_event, cost_change_event_fall, cost_change_start, cost_change_start_fall, dreamteam_count, element_type, ep_next, ep_this, event_points, first_name, form, id, in_dreamteam, news, news_added, now_cost, photo, points_per_game, second_name, selected_by_percent, special, squad_number, status, team, team_code, total_points, transfers_in, transfers_in_event, transfers_out, transfers_out_event, value_form, value_season, web_name, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index,
25, 25, 235530, 0, 0, -1, 1, 0, 2, -0.1, -0.2, 0, Lloyd, 0.0, 64, False, Thigh injury - 25% chance of playing, 2019-11-11T23:30:19.870065Z, 44, 235530.jpg, 0.0, Kelly, 0.1, False, None, d, 3, 91, 0, 3856, 187, 7180, 161, 0.0, 0.0, Kelly, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 171129, 0, 0, 3, -3, 1, 2, 1.7, 1.2, 1, Diego, 2.2, 65, False, , None, 43, 171129.jpg, 3.4, Rico, 13.8, False, None, a, 3, 91, 44, 989014, 13661, 417017, 8959, 0.5, 10.2, Rico, 1118, 0, 2, 4, 16, 0, 0, 0, 4, 0, 0, 5, 226, 294.0, 311.6, 48.0, 65.6, 
None, None, 222434, 0, 0, -1, 1, 0, 2, -0.5, -1.0, 0, Jack, 0.0, 66, False, , None, 39, 222434.jpg, 0.0, Simpson, 6.7, False, None, a, 3, 91, 0, 215223, 11876, 294583, 3567, 0.0, 0.0, Simpson, 55, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 9, 15.0, 0.0, 0.0, 1.5, 
75, None, 75115, 0, 0, -5, 5, 1, 4, 1.1, 1.0, 2, Callum, 2.0, 67, False, Hamstring injury - 75% chance of playing, 2019-12-07T17:00:19.209039Z, 75, 75115.jpg, 3.9, Wilson, 6.0, False, None, d, 3, 91, 62, 737180, 299, 1503121, 22149, 0.3, 8.3, Callum Wilson, 1373, 5, 3, 3, 24, 0, 0, 0, 3, 0, 0, 4, 192, 233.4, 217.6, 369.0, 81.6, 
0, 0, 78007, -1, 1, -4, 4, 1, 4, 0.0, 0.0, 0, Joshua, 0.4, 68, False, Hamstring injury - Unknown return date, 2019-11-18T23:00:14.125607Z, 61, 78007.jpg, 4.2, King, 4.3, False, None, i, 3, 91, 50, 604166, 68, 1584368, 10629, 0.1, 8.2, King, 1006, 3, 3, 2, 15, 0, 0, 0, 0, 0, 0, 6, 161, 248.4, 215.1, 249.0, 71.3, 
100, 100, 154566, 0, 0, -3, 3, 0, 4, 0.7, 0.2, 2, Dominic, 1.2, 69, False, , 2019-11-24T12:00:21.142150Z, 52, 154566.jpg, 1.5, Solanke, 0.3, False, None, a, 3, 91, 21, 24133, 297, 42306, 328, 0.2, 4.0, Solanke, 751, 0, 0, 1, 13, 0, 0, 0, 1, 0, 0, 0, 38, 54.2, 116.6, 261.0, 43.1, 
0, 0, 217331, 0, 0, -2, 2, 0, 4, 0.0, 0.0, 0, Sam, 0.0, 71, False, Joined Swansea City on loan until the end of the season on 6/8. - Expected back 01 Jul, 2019-08-07T20:00:14.104634Z, 43, 217331.jpg, 0.0, Surridge, 0.5, False, None, n, 3, 91, 0, 41470, 276, 70008, 462, 0.0, 0.0, Surridge, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 40349, 0, 0, -3, 3, 0, 1, 0.0, 0.0, 0, Asmir, 0.0, 72, False, Joined Qarabag on loan until January on 2/9. - Expected back 01 Feb, 2019-09-02T17:00:12.309749Z, 42, 40349.jpg, 0.0, Begovic, 0.9, False, None, n, 3, 91, 0, 11705, 28, 145453, 440, 0.0, 0.0, Begovic, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 18726, 0, 0, -2, 2, 0, 1, -0.5, -1.0, 0, Artur, 0.0, 73, False, , None, 43, 18726.jpg, 0.0, Boruc, 0.3, False, None, a, 3, 91, 0, 5935, 41, 17250, 89, 0.0, 0.0, Boruc, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 229600, 0, 0, -2, 2, 0, 1, -0.5, -1.0, 0, Mark, 0.0, 74, False, , None, 43, 229600.jpg, 0.0, Travers, 0.2, False, None, a, 3, 91, 0, 2437, 8, 10688, 61, 0.0, 0.0, Travers, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 90105, 0, 0, -6, 6, 0, 3, 2.5, 2.0, 2, Ryan, 3.0, 75, False, , 2019-11-29T10:30:15.625182Z, 69, 90105.jpg, 2.9, Fraser, 3.0, False, None, a, 3, 91, 43, 115577, 347, 1072688, 2589, 0.4, 6.2, Fraser, 1075, 1, 3, 3, 18, 0, 0, 0, 2, 0, 0, 2, 153, 187.8, 294.9, 230.0, 71.1, 
0, 0, 111317, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, David, 0.0, 76, False, Ankle injury - Unknown return date, 2019-07-31T21:00:14.727782Z, 63, 111317.jpg, 0.0, Brooks, 0.1, False, None, i, 3, 91, 0, 585, 4, 18092, 34, 0.0, 0.0, Brooks, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 56872, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Junior, 0.0, 77, False, Knee injury - Unknown return date, 2019-06-25T11:30:06.990995Z, 59, 56872.jpg, 0.0, Stanislas, 0.0, False, None, i, 3, 91, 0, 207, 8, 370, 5, 0.0, 0.0, Stanislas, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 103912, -1, 1, -4, 4, 0, 3, -0.5, -1.0, 0, Jordon, 0.0, 78, False, , None, 46, 103912.jpg, 1.0, Ibe, 0.2, False, None, a, 3, 91, 2, 5594, 85, 20594, 132, 0.0, 0.4, Ibe, 48, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 10, 6.8, 5.4, 0.0, 1.2, 
100, 100, 155408, 0, 0, 0, 0, 0, 3, 1.7, 1.2, 1, Lewis, 2.2, 79, False, , 2019-06-25T11:30:07.007116Z, 50, 155408.jpg, 1.9, Cook, 0.0, False, None, a, 3, 91, 19, 3782, 91, 2685, 111, 0.4, 3.8, Lewis Cook, 462, 0, 1, 1, 8, 0, 0, 0, 0, 0, 0, 0, 94, 83.8, 86.8, 25.0, 19.6, 
100, 0, 15237, 0, 0, -3, 3, 0, 3, -0.5, 0.0, 0, Andrew, 0.0, 80, False, , 2019-11-01T23:00:18.535691Z, 47, 15237.jpg, 1.0, Surman, 0.0, False, None, a, 3, 91, 3, 937, 15, 3690, 21, 0.0, 0.6, Surman, 57, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 6.4, 2.2, 0.0, 0.9, 
100, 100, 40387, 0, 0, -1, 1, 0, 3, 0.1, -0.4, 1, Dan, 0.6, 81, False, , 2019-07-30T10:30:13.907385Z, 49, 40387.jpg, 1.0, Gosling, 0.0, False, None, a, 3, 91, 3, 314, 19, 959, 15, 0.1, 0.6, Gosling, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4.0, 10.3, 22.0, 3.5, 
100, 100, 152551, 0, 0, -2, 2, 0, 3, 0.5, 0.0, 2, Jefferson, 1.0, 82, False, , 2019-11-02T14:30:18.542355Z, 48, 152551.jpg, 1.5, Lerma, 0.1, False, None, a, 3, 91, 21, 7135, 64, 15540, 107, 0.2, 4.4, Lerma, 1138, 0, 0, 2, 19, 0, 0, 0, 7, 0, 0, 0, 158, 167.6, 71.2, 45.0, 28.4, 
None, None, 154131, 0, 0, -2, 2, 0, 2, -0.3, -0.8, 0, Jack, 0.2, 446, False, , None, 43, 154131.jpg, 1.2, Stacey, 0.1, False, None, a, 3, 91, 6, 2278, 24, 7429, 66, 0.0, 1.4, Stacey, 436, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 50, 75.8, 17.4, 25.0, 11.9, 
100, 100, 168991, 0, 0, 0, 0, 0, 3, 0.3, -0.2, 1, Philip, 0.8, 476, False, , 2019-11-23T20:00:18.721417Z, 50, 168991.jpg, 1.8, Billing, 0.1, False, None, a, 3, 91, 27, 13913, 60, 16976, 155, 0.2, 5.4, Billing, 1216, 0, 1, 3, 20, 0, 0, 0, 6, 0, 0, 0, 165, 280.2, 88.2, 164.0, 53.3, 
100, 100, 220307, 0, 0, -2, 2, 0, 3, 1.9, 1.4, 2, Arnaut, 2.4, 492, False, , 2019-08-12T10:00:14.019366Z, 58, 220307.jpg, 2.0, Danjuma Groeneveld, 0.0, False, None, a, 3, 91, 18, 877, 25, 4210, 37, 0.4, 3.1, Danjuma, 405, 0, 1, 2, 6, 0, 0, 0, 0, 0, 0, 0, 55, 45.4, 39.8, 120.0, 20.5, 
None, None, 225321, 0, 0, 1, -1, 2, 1, 1.9, 1.4, 3, Aaron, 2.4, 494, False, , None, 46, 225321.jpg, 3.8, Ramsdale, 3.9, False, None, a, 3, 91, 60, 373191, 3806, 124048, 5775, 0.5, 13.0, Ramsdale, 1440, 0, 1, 3, 24, 0, 0, 0, 0, 0, 56, 7, 305, 410.4, 10.0, 0.0, 42.1, 
100, 0, 153682, 0, 0, 0, 0, 2, 3, 4.5, 0.0, 0, Harry, 5.0, 505, False, , 2019-12-04T12:30:15.337072Z, 60, 153682.jpg, 4.2, Wilson, 3.1, False, None, a, 3, 91, 59, 505166, 8783, 389695, 8065, 0.8, 9.8, Harry Wilson, 873, 6, 0, 2, 16, 0, 0, 0, 1, 0, 0, 5, 190, 269.6, 135.9, 324.0, 73.1, 
None, None, 461017, 0, 0, 0, 0, 0, 3, -0.5, -1.0, 0, Christian, 0.0, 564, False, , None, 45, 461017.jpg, 0.0, Saydee, 0.0, False, None, a, 3, 91, 0, 85, 17, 29, 10, 0.0, 0.0, Saydee, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 444183, 0, 0, 0, 0, 0, 3, -0.5, -1.0, 0, Gavin, 0.0, 565, False, , None, 45, 444183.jpg, 0.0, Kilkenny, 0.0, False, None, a, 3, 91, 0, 71, 15, 29, 10, 0.0, 0.0, Kilkenny, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 61933, 0, 0, -1, 1, 0, 2, 0.6, 0.6, 0, Shane, 0.6, 37, False, , 2019-09-25T22:00:12.331496Z, 49, 61933.jpg, 2.4, Duffy, 1.1, False, None, a, 4, 36, 22, 40441, 324, 153075, 795, 0.1, 4.5, Duffy, 616, 1, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 111, 144.6, 3.5, 52.0, 19.9, 
100, 100, 86153, 0, 0, 0, 0, 1, 2, 0.6, 0.6, 0, Martín, 0.6, 38, False, , 2019-09-14T16:30:10.724610Z, 45, 86153.jpg, 2.8, Montoya, 0.7, False, None, a, 4, 36, 39, 66397, 371, 69256, 1161, 0.1, 8.7, Montoya, 1057, 0, 1, 4, 16, 0, 0, 0, 3, 0, 0, 3, 186, 187.6, 161.8, 89.0, 44.0, 
100, 100, 209362, 0, 0, -2, 2, 0, 2, 0.0, 0.0, 0, Bernardo, 0.0, 39, False, , 2019-09-14T16:30:10.738160Z, 43, 209362.jpg, 1.0, Fernandes da Silva Junior, 0.1, False, None, a, 4, 36, 2, 1672, 30, 8160, 25, 0.0, 0.5, Bernardo, 67, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 14, 10.8, 16.2, 2.0, 2.9, 
100, 100, 52484, 0, 0, -1, 1, 0, 2, 0.0, 0.0, 0, Leon, 0.0, 40, False, , 2019-09-12T13:00:14.154646Z, 44, 52484.jpg, 0.0, Balogun, 0.1, False, None, a, 4, 36, 0, 897, 16, 4170, 32, 0.0, 0.0, Balogun, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 42748, 0, 0, -2, 2, 0, 2, 0.0, 0.0, 0, Gaëtan, 0.0, 41, False, , None, 43, 42748.jpg, 0.8, Bong, 0.1, False, None, a, 4, 36, 3, 1869, 22, 6464, 43, 0.0, 0.7, Bong, 57, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 15, 16.0, 27.9, 6.0, 5.0, 
100, 100, 83299, 0, 0, 2, -2, 2, 2, 3.2, 3.2, 0, Lewis, 3.2, 42, False, , 2019-11-10T16:30:22.420611Z, 47, 83299.jpg, 3.9, Dunk, 12.5, False, None, a, 4, 36, 58, 868557, 22220, 551090, 7865, 0.7, 12.3, Dunk, 1350, 2, 2, 4, 22, 0, 0, 0, 6, 0, 0, 9, 311, 370.0, 75.7, 133.0, 57.8, 
0, 0, 178173, 0, 0, -1, 1, 0, 2, 0.0, 0.0, 0, Matthew, 0.0, 43, False, Joined Derby County on loan until the end of the season on 2/8. - Expected back 01 Jul, 2019-08-02T11:00:13.040927Z, 44, 178173.jpg, 0.0, Clarke, 0.0, False, None, n, 4, 36, 0, 270, 1, 1124, 3, 0.0, 0.0, Clarke, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 20529, 0, 0, -5, 5, 0, 4, 0.6, 0.6, 1, Glenn, 0.6, 44, False, , None, 55, 20529.jpg, 1.3, Murray, 0.8, False, None, a, 4, 36, 14, 41994, 197, 209683, 592, 0.1, 2.5, Murray, 350, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 18, 10.2, 30.1, 47.0, 8.4, 
0, 0, 106757, 0, 0, -3, 3, 0, 4, 0.0, 0.0, 0, Jürgen, 0.0, 45, False, Joined TSG Hoffenheim on loan until the end of the season on 29/8. - Expected back 01 Jul, 2019-08-29T13:00:09.129312Z, 52, 106757.jpg, 1.5, Locadia, 0.1, False, None, n, 4, 36, 3, 6492, 4, 23055, 24, 0.0, 0.6, Locadia, 85, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 5, 3.2, 1.3, 30.0, 3.3, 
0, 0, 93284, 0, 0, -2, 2, 0, 4, 0.0, 0.0, 0, Florin, 0.0, 46, False, Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul, 2019-08-24T16:30:09.164349Z, 48, 93284.jpg, 1.7, Andone, 0.4, False, None, n, 4, 36, 5, 159415, 13, 192989, 242, 0.0, 1.0, Andone, 71, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 20, 45.0, 11.3, 21.0, 7.6, 
None, None, 131897, 0, 0, 3, -3, 0, 1, 3.4, 3.4, 2, Mathew, 3.4, 47, False, , None, 48, 131897.jpg, 4.1, Ryan, 17.5, False, None, a, 4, 36, 65, 830903, 13149, 476325, 6738, 0.7, 13.5, Ryan, 1440, 0, 0, 4, 24, 0, 0, 0, 0, 0, 63, 11, 362, 507.8, 0.0, 0.0, 50.7, 
None, None, 50093, 0, 0, 0, 0, 0, 1, 0.0, 0.0, 0, David, 0.0, 48, False, , None, 40, 50093.jpg, 0.0, Button, 21.3, False, None, a, 4, 36, 0, 382868, 2115, 552688, 6804, 0.0, 0.0, Button, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 60307, 0, 0, -1, 1, 0, 3, 1.8, 1.8, 2, Pascal, 1.8, 49, False, , None, 64, 60307.jpg, 2.9, Groß, 0.6, False, None, a, 4, 36, 44, 85345, 252, 104255, 853, 0.3, 6.9, Groß, 1014, 1, 3, 3, 15, 0, 0, 0, 1, 0, 0, 2, 192, 218.2, 569.2, 245.0, 103.3, 
100, 100, 165210, 0, 0, -2, 2, 0, 3, 0.2, 0.2, 1, Alireza, 0.2, 50, False, , 2019-09-19T14:00:12.919069Z, 58, 165210.jpg, 1.0, Jahanbakhsh, 0.1, False, None, a, 4, 36, 1, 800, 12, 4693, 25, 0.0, 0.2, Jahanbakhsh, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2.2, 2.3, 2.0, 0.7, 
0, 0, 167473, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, José Heriberto, 0.0, 51, False, Knee injury - Unknown return date, 2019-06-25T11:30:06.929510Z, 54, 167473.jpg, 0.0, Izquierdo Mena, 0.0, False, None, i, 4, 36, 0, 111, 3, 204, 1, 0.0, 0.0, Izquierdo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 83543, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Anthony, 0.0, 52, False, Joined Fulham on loan until the end of the season on 21/7. - Expected back 01 Jul, 2019-07-21T20:00:14.555249Z, 54, 83543.jpg, 0.0, Knockaert, 0.0, False, None, n, 4, 36, 0, 178, 3, 814, 2, 0.0, 0.0, Knockaert, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 227127, 0, 0, 0, 0, 0, 3, 0.6, 0.6, 0, Yves, 0.6, 53, False, , 2019-06-25T11:30:06.944296Z, 50, 227127.jpg, 1.2, Bissouma, 0.0, False, None, a, 4, 36, 6, 612, 12, 684, 16, 0.1, 1.2, Bissouma, 144, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 21, 12.8, 26.0, 7.0, 4.6, 
100, 100, 66242, 0, 0, -1, 1, 0, 3, 2.4, 2.4, 7, Davy, 2.4, 54, False, , 2019-09-29T10:30:09.519275Z, 49, 66242.jpg, 2.5, Pröpper, 0.4, False, None, a, 4, 36, 35, 81391, 258, 83184, 278, 0.5, 7.1, Pröpper, 1260, 1, 1, 3, 22, 1, 0, 0, 2, 0, 0, 0, 201, 239.8, 186.9, 150.0, 57.7, 
0, 0, 109345, 0, 0, -3, 3, 0, 3, 0.0, 0.0, 0, Solomon, 0.6, 55, False, Groin Injury - Expected back 01 Jan, 2019-11-28T14:00:24.105131Z, 47, 109345.jpg, 2.6, March, 0.2, False, None, i, 4, 36, 21, 32646, 28, 52235, 472, 0.1, 4.5, March, 598, 0, 1, 2, 10, 0, 0, 0, 1, 0, 0, 3, 88, 114.4, 141.6, 120.0, 37.7, 
0, 0, 38490, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Beram, 0.0, 56, False, Joined Charlton Athletic on loan until the end of the season on 8/8. - Expected back 01 Jul, 2019-08-08T22:00:09.076501Z, 43, 38490.jpg, 0.0, Kayal, 0.3, False, None, n, 4, 36, 0, 27428, 1709, 15216, 976, 0.0, 0.0, Kayal, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, None, 40845, 0, 0, -1, 1, 0, 3, 0.0, 2.2, 5, Dale, 2.2, 57, False, Suspended until 21 Dec, 2019-12-08T19:00:17.937527Z, 44, 40845.jpg, 2.2, Stephens, 2.4, False, None, s, 4, 36, 35, 153859, 2381, 196887, 3544, 0.5, 8.0, Stephens, 1412, 0, 1, 4, 22, 0, 0, 0, 5, 0, 0, 1, 237, 257.4, 161.6, 75.0, 49.4, 
100, 100, 116216, 0, 0, -2, 2, 1, 3, 2.6, 2.6, 5, Leandro, 2.6, 421, False, , 2019-11-16T11:00:16.932007Z, 58, 116216.jpg, 3.9, Trossard, 0.3, False, None, a, 4, 36, 39, 65836, 370, 94094, 561, 0.4, 6.7, Trossard, 550, 2, 4, 0, 13, 0, 0, 0, 0, 0, 0, 2, 142, 155.8, 238.0, 191.0, 58.2, 
None, None, 78916, 0, 0, 0, 0, 0, 2, 0.8, 0.8, 0, Dan, 0.8, 475, False, , None, 45, 78916.jpg, 2.2, Burn, 0.3, False, None, a, 4, 36, 36, 24336, 223, 16894, 324, 0.2, 8.0, Burn, 1440, 0, 0, 4, 24, 0, 0, 0, 2, 0, 0, 0, 243, 310.2, 198.1, 92.0, 59.9, 
100, 100, 110735, 0, 0, -1, 1, 0, 2, 2.0, 2.0, 1, Adam, 2.0, 493, False, , 2019-11-02T18:00:16.279714Z, 44, 110735.jpg, 2.8, Webster, 0.2, False, None, a, 4, 36, 33, 19380, 467, 15903, 181, 0.5, 7.5, Webster, 1025, 2, 0, 2, 18, 1, 0, 0, 2, 0, 0, 2, 209, 271.2, 89.0, 136.0, 49.8, 
None, None, 115382, 0, 0, -2, 2, 1, 4, 4.4, 4.4, 8, Neal, 4.4, 502, False, , None, 58, 115382.jpg, 4.0, Maupay, 1.1, False, None, a, 4, 36, 64, 205877, 7535, 167869, 1725, 0.8, 11.0, Maupay, 1154, 6, 0, 4, 17, 0, 0, 0, 1, 0, 0, 12, 193, 252.6, 155.1, 720.0, 112.4, 
100, 100, 74471, 0, 0, -2, 2, 0, 3, 2.8, 2.8, 2, Aaron, 2.8, 516, False, , 2019-10-19T16:00:16.584270Z, 48, 74471.jpg, 2.2, Mooy, 0.2, False, None, a, 4, 36, 22, 10418, 615, 19254, 165, 0.6, 4.6, Mooy, 632, 0, 1, 2, 11, 0, 0, 0, 0, 1, 0, 3, 110, 130.8, 135.3, 68.0, 33.2, 
75, 100, 233425, 0, 0, 2, -2, 1, 4, 0.8, 1.0, 0, Aaron, 1.0, 534, False, Dead leg - 75% chance of playing, 2019-12-08T18:30:20.976333Z, 47, 233425.jpg, 3.0, Connolly, 2.3, False, None, d, 4, 36, 33, 343966, 3069, 198639, 9428, 0.2, 7.0, Connolly, 558, 2, 2, 2, 11, 0, 0, 0, 0, 0, 0, 3, 83, 85.4, 49.6, 263.0, 39.2, 
None, None, 213056, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0, Tudor, 0.0, 536, False, , None, 40, 213056.jpg, 0.0, Baluta, 0.2, False, None, a, 4, 36, 0, 20288, 426, 11071, 305, 0.0, 0.0, Baluta, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 235382, 0, 0, 0, 0, 0, 3, 1.4, 1.4, 2, Steven, 1.4, 537, False, , 2019-10-06T11:00:17.795404Z, 45, 235382.jpg, 2.0, Alzate, 0.1, False, None, a, 4, 36, 20, 8686, 327, 4121, 170, 0.3, 4.4, Alzate, 744, 0, 0, 3, 11, 0, 0, 0, 1, 0, 0, 0, 112, 112.4, 150.5, 129.0, 39.2, 
None, None, 74375, 0, 0, 0, 0, 0, 2, 0.2, 0.2, 0, Ezequiel, 0.2, 546, False, , None, 40, 74375.jpg, 1.0, Schelotto, 0.4, False, None, a, 4, 36, 3, 37945, 2246, 12339, 824, 0.0, 0.8, Schelotto, 41, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6, 1.0, 1.2, 4.0, 0.4, 
None, None, 51927, 0, 0, 0, 0, 0, 2, 2.2, 1.7, 0, Ben, 2.2, 83, False, , None, 50, 51927.jpg, 2.4, Mee, 0.8, False, None, a, 5, 90, 38, 44621, 411, 50557, 1085, 0.4, 7.6, Mee, 1440, 0, 0, 5, 29, 0, 0, 0, 2, 0, 0, 0, 248, 321.8, 59.8, 151.0, 53.3, 
100, 100, 17761, 0, 0, 1, -1, 2, 2, 6.0, 5.5, 0, James, 6.0, 84, False, , 2019-08-03T18:30:13.047591Z, 51, 17761.jpg, 3.6, Tarkowski, 3.8, False, None, a, 5, 90, 57, 264338, 11294, 127770, 11252, 1.2, 11.2, Tarkowski, 1440, 1, 2, 5, 29, 0, 0, 0, 4, 0, 0, 9, 289, 378.2, 65.2, 223.0, 66.6, 
None, None, 68983, -1, 1, -1, 1, 0, 2, -0.2, -0.7, -1, Matthew, -0.2, 85, False, , None, 44, 68983.jpg, 2.3, Lowton, 0.6, False, None, a, 5, 90, 28, 96807, 97, 82796, 1213, 0.0, 6.4, Lowton, 1080, 0, 1, 3, 23, 0, 0, 0, 2, 0, 0, 0, 186, 226.8, 172.1, 15.0, 41.5, 
75, 75, 17997, 0, 0, -2, 2, 0, 2, 1.8, 1.4, 0, Phil, 2.4, 86, False, Knock - 75% chance of playing, 2019-12-05T14:00:19.704275Z, 43, 17997.jpg, 3.0, Bardsley, 0.2, False, None, d, 5, 90, 12, 6931, 33, 9659, 390, 0.6, 2.8, Bardsley, 360, 0, 0, 2, 6, 0, 0, 0, 1, 0, 0, 0, 65, 62.6, 17.4, 20.0, 10.0, 
25, 25, 103914, 0, 0, -3, 3, 0, 2, 0.7, 0.5, 0, Charlie, 2.6, 87, False, Hamstring injury - 25% chance of playing, 2019-11-30T18:30:12.146951Z, 42, 103914.jpg, 3.0, Taylor, 0.8, False, None, d, 5, 90, 15, 46403, 288, 89063, 2214, 0.6, 3.6, Taylor, 295, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 61, 53.2, 41.3, 2.0, 9.7, 
50, 50, 41674, 0, 0, -2, 2, 0, 2, 0.0, -0.2, 0, Kevin, 0.0, 88, False, Hip injury - 50% chance of playing, 2019-12-05T14:00:19.724270Z, 43, 41674.jpg, 0.0, Long, 0.1, False, None, d, 5, 90, 0, 3052, 10, 7450, 163, 0.0, 0.0, Long, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 83312, 0, 0, -1, 1, 0, 2, 0.0, -0.5, 0, Ben, 0.0, 89, False, , 2019-07-31T00:00:11.168991Z, 39, 83312.jpg, 0.0, Gibson, 2.7, False, None, a, 5, 90, 0, 94587, 3256, 127474, 1650, 0.0, 0.0, Gibson, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
75, 75, 44699, 0, 0, -2, 2, 1, 4, 2.5, 2.2, 0, Ashley, 3.4, 90, False, Groin Injury - 75% chance of playing, 2019-12-05T14:00:19.737750Z, 63, 44699.jpg, 3.9, Barnes, 3.5, False, None, d, 5, 90, 54, 1118092, 185, 1075302, 14416, 0.5, 8.6, Barnes, 1058, 6, 0, 6, 17, 0, 0, 0, 3, 0, 0, 6, 156, 216.0, 47.3, 429.0, 67.0, 
100, 100, 60689, 0, 0, -3, 3, 1, 4, 3.6, 3.1, 2, Chris, 3.6, 91, False, , 2019-10-24T13:30:12.436735Z, 62, 60689.jpg, 3.8, Wood, 1.1, False, None, a, 5, 90, 53, 162939, 1782, 200262, 3833, 0.6, 8.5, Wood, 1131, 6, 0, 5, 18, 1, 0, 0, 1, 0, 0, 5, 146, 250.6, 117.4, 523.0, 88.6, 
100, 100, 81183, 0, 0, -2, 2, 0, 4, 0.2, -0.3, 1, Matej, 0.2, 92, False, , 2019-11-21T14:00:21.258493Z, 53, 81183.jpg, 1.6, Vydra, 0.1, False, None, a, 5, 90, 8, 3726, 38, 6317, 43, 0.0, 1.5, Vydra, 83, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 18, 18.2, 11.5, 15.0, 4.5, 
100, 100, 98747, 0, 0, 2, -2, 1, 1, 4.0, 3.5, 0, Nick, 4.0, 93, False, , 2019-07-31T00:00:11.182051Z, 47, 98747.jpg, 3.5, Pope, 14.7, False, None, a, 5, 90, 56, 979962, 5610, 431653, 13451, 0.9, 11.9, Pope, 1440, 0, 0, 5, 29, 0, 0, 0, 0, 0, 48, 6, 309, 346.2, 30.3, 2.0, 37.8, 
